date,strategy,HSREIT,GOLD,HSI,SPX,000012,000852,000905,399300,H11001
2018-12,max_sharpe,2.631541001731975e-08,0.031465782784761864,9.305315559473352e-09,0.08119220536346063,0.8873416051175992,0.0,0.0,0.0,3.7111345273132927e-07
2019-01,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2019-01,minimum_variance,0.0,0.0024485243528218972,1.4984585352482594e-17,0.03573665331366182,0.9618148223335166,0.0,0.0,5.083728976728373e-18,0.0
2019-01,max_sharpe,0.0,0.029897582413848194,2.6180113078905427e-08,0.057106485424362786,0.9129958962048496,3.3668462927619797e-09,3.281505474920494e-09,3.1284744762221224e-09,0.0
2019-02,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2019-02,minimum_variance,0.0,0.0,3.882418390399072e-18,0.025223267345889536,0.9747767326541107,0.0,1.3900056716077996e-17,3.282086655185987e-19,0.0
2019-02,max_sharpe,0.0,0.023544853812139103,7.435136175618915e-12,0.062021475705334485,0.9144336704290547,1.7791827199887602e-12,1.128821279699723e-12,4.587638841656665e-13,4.266976737241769e-11
2019-03,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2019-03,minimum_variance,0.0,0.0020835562083165596,1.9188928002761102e-17,0.025355530498208823,0.9725609132934746,5.567657116837621e-18,0.0,8.897481802683186e-18,5.0978877038107097e-17
2019-03,max_sharpe,4.265789721364801e-12,0.010390978188090401,0.0,0.06360903482430183,0.925999986981023,1.2775293244708293e-12,8.234382329859658e-13,2.1803321547488986e-13,0.0
2019-04,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2019-04,minimum_variance,0.0,2.991475045709522e-17,0.0,0.03138097963160433,0.9686190203683958,1.108011073305902e-17,2.722876494918649e-18,0.0,0.0
2019-04,max_sharpe,0.0018892661634605224,0.0047861983418727265,2.1685717457858396e-12,0.06313779841541513,0.9301867370753851,0.0,0.0,0.0,1.6978591184704714e-12
2019-05,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2019-05,minimum_variance,0.0,3.4530386721072032e-18,2.2839948736978256e-17,0.033235728943177306,0.9667642710568227,0.0,1.602973506446118e-17,1.5382539412098916e-17,0.0
2019-05,max_sharpe,1.8245096252264988e-11,2.389924873082209e-12,0.0,0.06787797517587338,0.9321220248034915,0.0,0.0,0.0,0.0
2019-06,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2019-06,minimum_variance,5.154126657545255e-18,5.890102558574048e-17,9.97902778944341e-18,0.029577705761410434,0.9704222942385894,3.494380595982857e-18,7.607554937628817e-18,0.0,1.9974070005030777e-17
2019-06,max_sharpe,0.0,0.007792132703985432,2.119352671661804e-11,0.05308963874963247,0.9391182285166573,3.775849979744863e-12,2.455133461754288e-12,5.951913038690257e-13,1.7050246967835116e-12
2019-07,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2019-07,minimum_variance,0.0,1.4774154681233417e-17,0.0,0.0251255955364617,0.9748744044635383,7.965077520038189e-18,4.539670992304882e-18,0.0,5.614214906322434e-17
2019-07,max_sharpe,2.9102733200343803e-11,3.788102608607676e-11,0.0,0.05336973623641552,0.9466302636175534,0.0,0.0,0.0,7.904723495478079e-11
2019-08,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2019-08,minimum_variance,5.88666433194283e-18,0.0,5.666504525982753e-18,0.026234289263786507,0.973765710736214,5.095314045976004e-18,5.391414067517119e-18,0.0,0.0
2019-08,max_sharpe,0.0,0.0,5.188940568256868e-11,0.052485523191439336,0.9475144767446797,5.307382431967158e-12,3.0693299178822822e-12,3.614839633942023e-12,0.0
2019-09,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2019-09,minimum_variance,1.850371707708594e-17,1.4891794486562232e-17,3.577775796394747e-18,0.02738391591158465,0.9726160840884154,1.396665775225382e-17,5.747965165963372e-18,3.3069246926974096e-18,0.0
2019-09,max_sharpe,1.1393164380318848e-11,0.006733574753211221,2.2447782279287326e-11,0.05189164441674702,0.9413747805647927,3.252520190679305e-11,2.6322891069424817e-11,1.9374425217489544e-11,1.5318552306739937e-10
2019-10,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2019-10,minimum_variance,2.021356698316126e-18,1.4177358414774786e-17,0.0,0.02768395389239617,0.9723160461076039,2.5407716971558264e-18,6.5658814499959365e-18,0.0,4.271657623882933e-17
2019-10,max_sharpe,2.3015480140919363e-13,9.938202164648264e-05,1.205418654243894e-12,0.05257270805733721,0.9473279098786324,2.6794338244669982e-12,1.6510859059115971e-12,4.603227142854513e-12,3.201461085377392e-11
2019-11,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2019-11,minimum_variance,0.0,4.557708713925947e-17,0.0,0.024735167829914195,0.9752648321700859,2.609591335785992e-18,7.538147377082628e-18,0.0,5.87589821972358e-17
2019-11,max_sharpe,0.0,0.003368659437443889,0.0,0.05937354571852786,0.9372577948440282,0.0,0.0,0.0,0.0
2019-12,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2019-12,minimum_variance,6.862655541431914e-18,1.5249331364765452e-17,0.006316694308251592,0.01587779414720754,0.9778055115445408,0.0,0.0,5.875993944727042e-18,2.1124705587301902e-16
2019-12,max_sharpe,2.061388250437635e-13,0.01088895402559738,2.620625504874086e-12,0.051451925193821434,0.937659120667034,6.040006035182627e-12,4.50479565546148e-12,3.2874287507254765e-12,9.688819246312877e-11
2020-01,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2020-01,minimum_variance,0.0,1.1132761324960913e-17,0.01053310749256139,0.007676000015193471,0.9804805635297396,0.0,0.0,0.001310328962505512,0.0
2020-01,max_sharpe,0.0024569513725828107,0.006650558482182195,2.7221563889076143e-12,0.03965564043380491,0.9512368497087079,0.0,0.0,0.0,0.0
2020-02,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2020-02,minimum_variance,0.0,1.767355756262443e-18,0.007885598985242225,0.008520431630586156,0.9809513441391133,0.0,6.223001041000007e-18,0.0026426252450584037,3.135106327961428e-17
2020-02,max_sharpe,1.1771030271115853e-12,0.0038211366416793196,4.130270167850293e-12,0.0358526268098915,0.9603262365141959,6.41691966792159e-12,4.856408503043846e-12,3.575309667436181e-12,1.4077268216104179e-11
2020-03,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2020-03,minimum_variance,0.006359943618586564,5.919743861770854e-17,0.0011786829706779702,0.01808572318772869,0.9728979221977119,4.797594613248357e-18,1.9678269430611905e-17,0.001477728025294659,2.371692252312041e-16
2020-03,max_sharpe,4.625478228751258e-12,2.0667704118973463e-11,8.509057964825198e-12,0.02869845254450717,0.971301547384148,1.6295177552288338e-11,1.2326087432041701e-11,8.921357154928655e-12,0.0
2020-04,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2020-04,minimum_variance,0.012093222986055183,1.2793585635328952e-17,0.0,0.023754702103741816,0.9641520749102033,1.0191500421363742e-17,0.0,0.0,0.0
2020-04,max_sharpe,0.0,0.0011384836080553485,0.0,0.02979311314795776,0.963291787841957,0.0,0.0,1.134953841953245e-09,0.005776614267076178
2020-05,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2020-05,minimum_variance,0.021045477179659506,0.0,4.065758146820642e-18,0.008644240297583861,0.9691711077273775,0.0,4.119968255444917e-18,0.0011391747953791598,1.8857393648141364e-16
2020-05,max_sharpe,1.0276141028874813e-11,2.1373672493176975e-11,1.1110308595879433e-11,0.021409171047725932,0.9479643156676084,1.2921158175752104e-11,1.208178702748546e-11,0.0026151035500481673,0.02801140966685455
2020-06,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2020-06,minimum_variance,0.00011796874564494713,0.0,0.0,0.019771532032709132,0.9788370821949848,0.0,0.0,0.0012734170266612598,5.411524093418274e-17
2020-06,max_sharpe,0.0,0.002737400818252661,0.0,0.024056438711012956,0.9732061604707344,0.0,0.0,0.0,0.0
2020-07,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2020-07,minimum_variance,0.004263226158775754,0.0,3.63207727782644e-18,0.017277064398853206,0.9743894061839284,0.0,0.0,0.00407030325844249,2.45029690981724e-17
2020-07,max_sharpe,3.1573527868301736e-13,0.013268674064282684,1.8334067192943477e-13,0.026143656458516847,0.9605287807919547,5.950164465020523e-13,1.1328418835194708e-13,5.888868170638849e-05,2.3320095331700678e-12
2020-08,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2020-08,minimum_variance,5.039316100082256e-18,3.587032288052271e-18,0.0,0.017016685572372143,0.9755336523009396,0.0,1.0039246928887292e-18,0.007449662126688559,0.0
2020-08,max_sharpe,0.0,0.01744755921810544,0.0,0.02397510867677403,0.9546791859296105,0.0,0.0,0.003898146175510083,0.0
2020-09,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2020-09,minimum_variance,1.416121910177824e-17,1.527899687790582e-17,3.1140690563620567e-18,0.019375985235589015,0.9747636810524387,1.9948685656655857e-18,0.0,0.005860333711972353,0.0
2020-09,max_sharpe,1.4115811344851433e-11,0.014764006835552531,4.193241762544002e-11,0.029814937963122613,0.9545787581200237,6.485072727775727e-11,5.803406581029193e-11,0.0008422894471006036,7.455267693338167e-09
2020-10,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2020-10,minimum_variance,0.0,0.0,5.637851296924623e-18,0.01803173586215534,0.9762871200450726,6.5789527843515426e-18,7.012633653345744e-18,0.005681144092772026,2.7318691923723567e-16
2020-10,max_sharpe,3.20418297173061e-11,0.007991043493213706,5.350881622081344e-11,0.02538239839986955,0.9654192501156548,5.929777471972456e-11,5.3370716806809434e-11,0.0012073070417340768,7.513088025724033e-10
2020-11,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2020-11,minimum_variance,0.0,6.2626213977536585e-18,0.0,0.014564698255321772,0.9777998088762841,0.0,0.0,0.0076354928683939624,1.8813101646501008e-16
2020-11,max_sharpe,3.4238438247012797e-11,0.005705122432519592,4.608309162376042e-11,0.020059502669844267,0.9698743193776621,6.62641610902096e-11,6.127670105531785e-11,0.004361054242217911,1.0698935123058208e-09
2020-12,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2020-12,minimum_variance,0.0,0.0,4.932544552612777e-18,0.014085383536395579,0.977639415905327,0.0,0.0,0.00827520055827714,2.370132476450776e-16
2020-12,max_sharpe,0.0,0.0,0.0,0.02043211841653886,0.9731223112875623,0.0,0.0,0.006445570295898898,0.0
2021-01,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2021-01,minimum_variance,1.1201683477254241e-17,0.0,7.45638744196305e-18,0.014382892756897293,0.9775391934229698,0.0,6.339599628888351e-18,0.00807791382013341,0.0
2021-01,max_sharpe,3.5179687042239465e-13,0.0,0.0,0.019708989746481415,0.973034246232619,1.1127010835000974e-12,1.4116160420573004e-12,0.007256764018023483,0.0
2021-02,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2021-02,minimum_variance,0.0,0.0,0.0,0.014145816932248968,0.9775563174551444,0.0,0.0,0.008297865612606616,1.3335471438928792e-16
2021-02,max_sharpe,0.0,1.3693846084173065e-12,0.0,0.01749786345527209,0.9743197101606779,0.0,0.0,0.008182426381365057,1.3156597648630706e-12
2021-03,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2021-03,minimum_variance,0.0003757858356676749,4.217715857558063e-17,1.4472404936786976e-17,0.015176609811619682,0.9772373756636789,0.0,2.032879073410321e-18,0.007210228689033414,2.543639940604664e-16
2021-03,max_sharpe,0.0,1.1293648255510391e-11,0.0,0.02035151751539551,0.971559602711055,0.0,0.0,0.008088879762255712,0.0
2021-04,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2021-04,minimum_variance,0.0011474983122739756,0.0,0.0,0.013858287306438366,0.977218194740078,0.0,0.0,0.007776019641209617,1.3026689102413336e-16
2021-04,max_sharpe,2.5411229214946018e-11,5.842841063008694e-11,1.868520316884591e-11,0.023017893904116182,0.9709535283018723,0.0,0.0,0.006028577008387284,6.830994992159423e-10
2021-05,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2021-05,minimum_variance,0.0009873725472711917,2.310680099467011e-18,1.3552527156068805e-18,0.014090582445575846,0.9780967302356862,2.6020852139652106e-18,0.0,0.006825314771466369,5.058887336817364e-16
2021-05,max_sharpe,5.412565009385049e-12,3.910080885652062e-12,6.3024722567757005e-12,0.023783122786484322,0.9700977395622391,4.732890644493744e-12,3.986111893804481e-12,0.006119137554785146,7.214724648703508e-11
2021-06,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2021-06,minimum_variance,0.0009357619067775184,0.0,0.0,0.014255100258355568,0.9782009926845427,0.0,1.7293024651143796e-17,0.006608145150324016,2.803569593351388e-16
2021-06,max_sharpe,3.496203220716587e-11,0.0,4.6534185724857584e-12,0.022701637306348846,0.9698390381821342,0.0,0.0,0.007459324471901532,0.0
2021-07,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2021-07,minimum_variance,0.0015099677430505595,0.0,0.0,0.015324270538625022,0.9783357911688327,2.7143901989306015e-18,9.557065796401277e-18,0.004829970549491687,1.338441846223406e-16
2021-07,max_sharpe,0.0,0.0,0.0,0.02341969645093247,0.9681673708948777,0.0,0.0,0.008412932654189626,0.0
2021-08,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2021-08,minimum_variance,0.0016917388030613773,3.337987438539747e-17,1.0476103491641187e-17,0.013350980468386063,0.9764926379396622,0.0,0.0,0.008464642788890406,0.0
2021-08,max_sharpe,0.0,0.0,0.0,0.023313014745741625,0.9680836036126859,5.89752667717735e-11,3.7838887938977955e-11,0.008603381544758308,0.0
2021-09,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2021-09,minimum_variance,0.0013930406970741075,0.0,1.2197274440461925e-17,0.010856057464227424,0.9761265734203213,1.1396001374412723e-18,1.929879867024198e-17,0.011624328418376994,1.872959252968709e-16
2021-09,max_sharpe,7.628721428245473e-13,6.676867252557083e-13,8.100859971734247e-13,0.018636004913841393,0.9674594584129215,0.0,2.990308734991514e-12,0.01390453666800617,0.0
2021-10,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2021-10,minimum_variance,0.0001785953479399337,0.0,0.0,0.010511725248924741,0.9768721984486582,2.3714013185674164e-18,1.5548615574142708e-18,0.01243748095447701,1.8159679669399933e-16
2021-10,max_sharpe,2.827942177141896e-12,9.97126062190676e-13,4.762731144755162e-12,0.015610437882234644,0.9693760096338944,1.2340155939480547e-12,4.3551894199818816e-12,0.01501355244062528,2.90687723426409e-11
2021-11,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2021-11,minimum_variance,0.0,5.665016765828091e-17,0.0006110836506051768,0.012491326476726627,0.9747420589006458,0.0,0.0,0.012155530972022419,0.0
2021-11,max_sharpe,0.0,1.3040638472887153e-11,0.0,0.021248842653950595,0.9620594561843726,0.0,0.0,0.016691701148636284,0.0
2021-12,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2021-12,minimum_variance,0.0,3.8609978911884714e-17,0.006333182713675147,0.011382728032341138,0.9737990886882597,0.0,0.0,0.008485000565724004,0.0
2021-12,max_sharpe,2.2139848228702567e-13,0.0,2.8422407454923817e-13,0.02091467784131892,0.9626507620463033,0.0014410692152042278,1.6841710072213367e-13,0.014993490896499609,0.0
2022-01,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2022-01,minimum_variance,0.0,2.893222985504444e-17,0.00973743041889769,0.007756997303931177,0.9760805202893135,0.0,0.0,0.006425051987857689,0.0
2022-01,max_sharpe,1.0787412106691775e-12,0.0,8.36449943284094e-13,0.024930054230204297,0.9584303185685304,0.001529402834666444,0.0,0.015110224350719246,1.3964432862751274e-11
2022-02,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2022-02,minimum_variance,0.0026431323065011633,0.0,0.009283043144524526,0.00932614819189809,0.9705241783858872,0.0,4.892462303340839e-18,0.008223497971188702,2.858973366208495e-16
2022-02,max_sharpe,2.8049598572681542e-12,0.0,5.275195874588832e-12,0.023849855094448084,0.9621023851991386,0.0,0.0,0.014047759698333077,0.0
2022-03,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2022-03,minimum_variance,0.003031553276525149,1.49890950346121e-17,0.006494635720795377,0.007039417927969385,0.9698785341499263,0.0,0.0,0.013555858924783932,0.0
2022-03,max_sharpe,1.3770739363936768e-15,1.2967451008123122e-14,1.1223118705362989e-14,0.02181406834858546,0.9641860970231082,0.0,3.787858978798903e-15,0.013999834628277072,0.0
2022-04,equal_weight,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2022-04,minimum_variance,0.005242854037333812,2.932187145448862e-17,0.0050855981318770945,0.008697042231802862,0.9699664570150552,1.8905775382715984e-18,1.2041420378167134e-17,0.011008048583930737,2.6741168957997163e-16
